driver,team,lap_number,lap_time,sector1_time,sector2_time,sector3_time,stint,compound,tyre_life,track_status,event_name,session_name,year,lap_time_seconds,sector1_time_seconds,sector2_time_seconds,sector3_time_seconds,driver_median_lap_time_seconds,lap_delta_to_driver_median,is_first_lap_of_stint
GAS,Alpine,45.0,0 days 00:01:34.805000,0 days 00:00:30.509000,0 days 00:00:40.913000,0 days 00:00:23.383000,4.0,SOFT,2.0,1,Bahrain Grand Prix,R,2024,94.805,30.509,40.913,23.383,97.868,-3.062999999999988,False
GAS,Alpine,46.0,0 days 00:01:35.293000,0 days 00:00:30.758000,0 days 00:00:41.137000,0 days 00:00:23.398000,4.0,SOFT,3.0,1,Bahrain Grand Prix,R,2024,95.293,30.758,41.137,23.398,97.868,-2.5749999999999886,False
GAS,Alpine,47.0,0 days 00:01:35.341000,0 days 00:00:30.735000,0 days 00:00:41.065000,0 days 00:00:23.541000,4.0,SOFT,4.0,1,Bahrain Grand Prix,R,2024,95.341,30.735,41.065,23.541,97.868,-2.527000000000001,False
GAS,Alpine,48.0,0 days 00:01:35.411000,0 days 00:00:30.776000,0 days 00:00:41.156000,0 days 00:00:23.479000,4.0,SOFT,5.0,1,Bahrain Grand Prix,R,2024,95.411,30.776,41.156,23.479,97.868,-2.4569999999999936,False
GAS,Alpine,49.0,0 days 00:01:35.511000,0 days 00:00:30.710000,0 days 00:00:41.288000,0 days 00:00:23.513000,4.0,SOFT,6.0,1,Bahrain Grand Prix,R,2024,95.511,30.71,41.288,23.513,97.868,-2.3569999999999993,False
GAS,Alpine,50.0,0 days 00:01:35.228000,0 days 00:00:30.647000,0 days 00:00:41.016000,0 days 00:00:23.565000,4.0,SOFT,7.0,1,Bahrain Grand Prix,R,2024,95.228,30.647,41.016,23.565,97.868,-2.6400000000000006,False
GAS,Alpine,51.0,0 days 00:01:35.334000,0 days 00:00:30.673000,0 days 00:00:41.111000,0 days 00:00:23.550000,4.0,SOFT,8.0,1,Bahrain Grand Prix,R,2024,95.334,30.673000000000002,41.111,23.55,97.868,-2.533999999999992,False
GAS,Alpine,52.0,0 days 00:01:35.511000,0 days 00:00:30.714000,0 days 00:00:41.158000,0 days 00:00:23.639000,4.0,SOFT,9.0,1,Bahrain Grand Prix,R,2024,95.511,30.714,41.158,23.639,97.868,-2.3569999999999993,False
GAS,Alpine,53.0,0 days 00:01:35.389000,0 days 00:00:30.600000,0 days 00:00:41.223000,0 days 00:00:23.566000,4.0,SOFT,10.0,1,Bahrain Grand Prix,R,2024,95.389,30.6,41.223,23.566,97.868,-2.478999999999999,False
GAS,Alpine,54.0,0 days 00:01:35.853000,0 days 00:00:30.833000,0 days 00:00:41.349000,0 days 00:00:23.671000,4.0,SOFT,11.0,1,Bahrain Grand Prix,R,2024,95.853,30.833,41.349,23.671,97.868,-2.0150000000000006,False
GAS,Alpine,55.0,0 days 00:01:35.908000,0 days 00:00:30.912000,0 days 00:00:41.329000,0 days 00:00:23.667000,4.0,SOFT,12.0,1,Bahrain Grand Prix,R,2024,95.908,30.912,41.329,23.667,97.868,-1.9599999999999937,False
GAS,Alpine,56.0,0 days 00:01:36.086000,0 days 00:00:30.888000,0 days 00:00:41.288000,0 days 00:00:23.910000,4.0,SOFT,13.0,1,Bahrain Grand Prix,R,2024,96.086,30.888,41.288,23.91,97.868,-1.7819999999999965,False
HAM,Mercedes,1.0,,,0 days 00:00:43.609000,0 days 00:00:24.393000,1.0,SOFT,4.0,12,Bahrain Grand Prix,R,2024,,,43.609,24.393,96.693,,True
HAM,Mercedes,2.0,0 days 00:01:38.273000,0 days 00:00:31.287000,0 days 00:00:42.893000,0 days 00:00:24.093000,1.0,SOFT,5.0,1,Bahrain Grand Prix,R,2024,98.273,31.287,42.893,24.093,96.693,1.5799999999999983,False
HAM,Mercedes,3.0,0 days 00:01:38.303000,0 days 00:00:31.062000,0 days 00:00:43.099000,0 days 00:00:24.142000,1.0,SOFT,6.0,1,Bahrain Grand Prix,R,2024,98.303,31.062,43.099,24.142,96.693,1.6099999999999994,False
HAM,Mercedes,4.0,0 days 00:01:38.287000,0 days 00:00:30.983000,0 days 00:00:43.146000,0 days 00:00:24.158000,1.0,SOFT,7.0,1,Bahrain Grand Prix,R,2024,98.287,30.983,43.146,24.158,96.693,1.5940000000000083,False
HAM,Mercedes,5.0,0 days 00:01:38.350000,0 days 00:00:31.140000,0 days 00:00:43.010000,0 days 00:00:24.200000,1.0,SOFT,8.0,1,Bahrain Grand Prix,R,2024,98.35,31.14,43.01,24.2,96.693,1.6569999999999965,False
HAM,Mercedes,6.0,0 days 00:01:38.183000,0 days 00:00:31.124000,0 days 00:00:42.887000,0 days 00:00:24.172000,1.0,SOFT,9.0,1,Bahrain Grand Prix,R,2024,98.183,31.124,42.887,24.172,96.693,1.490000000000009,False
HAM,Mercedes,7.0,0 days 00:01:37.839000,0 days 00:00:30.829000,0 days 00:00:42.823000,0 days 00:00:24.187000,1.0,SOFT,10.0,1,Bahrain Grand Prix,R,2024,97.839,30.829,42.823,24.187,96.693,1.1460000000000008,False
HAM,Mercedes,8.0,0 days 00:01:38.221000,0 days 00:00:31.079000,0 days 00:00:42.886000,0 days 00:00:24.256000,1.0,SOFT,11.0,1,Bahrain Grand Prix,R,2024,98.221,31.079,42.886,24.256,96.693,1.5280000000000058,False
HAM,Mercedes,9.0,0 days 00:01:38.645000,0 days 00:00:31.088000,0 days 00:00:43.171000,0 days 00:00:24.386000,1.0,SOFT,12.0,1,Bahrain Grand Prix,R,2024,98.645,31.088,43.171,24.386,96.693,1.9519999999999982,False
HAM,Mercedes,10.0,0 days 00:01:38.037000,0 days 00:00:30.931000,0 days 00:00:42.821000,0 days 00:00:24.285000,1.0,SOFT,13.0,12,Bahrain Grand Prix,R,2024,98.037,30.931,42.821,24.285,96.693,1.3440000000000083,False
HAM,Mercedes,11.0,0 days 00:01:38.236000,0 days 00:00:31.279000,0 days 00:00:42.819000,0 days 00:00:24.138000,1.0,SOFT,14.0,1,Bahrain Grand Prix,R,2024,98.236,31.279,42.819,24.138,96.693,1.5430000000000064,False
HAM,Mercedes,12.0,0 days 00:01:40.889000,0 days 00:00:31.206000,0 days 00:00:42.881000,0 days 00:00:26.802000,1.0,SOFT,15.0,1,Bahrain Grand Prix,R,2024,100.889,31.206,42.881,26.802,96.693,4.195999999999998,False
HAM,Mercedes,13.0,0 days 00:01:58.645000,0 days 00:00:52.396000,0 days 00:00:42.491000,0 days 00:00:23.758000,2.0,HARD,1.0,1,Bahrain Grand Prix,R,2024,118.645,52.396,42.491,23.758,96.693,21.951999999999998,True
HAM,Mercedes,14.0,0 days 00:01:37.178000,0 days 00:00:31.073000,0 days 00:00:42.404000,0 days 00:00:23.701000,2.0,HARD,2.0,1,Bahrain Grand Prix,R,2024,97.178,31.073,42.404,23.701,96.693,0.48499999999999943,False
HAM,Mercedes,15.0,0 days 00:01:37.264000,0 days 00:00:31.095000,0 days 00:00:42.315000,0 days 00:00:23.854000,2.0,HARD,3.0,1,Bahrain Grand Prix,R,2024,97.264,31.095,42.315,23.854,96.693,0.570999999999998,False
HAM,Mercedes,16.0,0 days 00:01:37.091000,0 days 00:00:31.165000,0 days 00:00:42.207000,0 days 00:00:23.719000,2.0,HARD,4.0,1,Bahrain Grand Prix,R,2024,97.091,31.165,42.207,23.719,96.693,0.39799999999999613,False
HAM,Mercedes,17.0,0 days 00:01:37.111000,0 days 00:00:30.738000,0 days 00:00:42.640000,0 days 00:00:23.733000,2.0,HARD,5.0,1,Bahrain Grand Prix,R,2024,97.111,30.738,42.64,23.733,96.693,0.41800000000000637,False
HAM,Mercedes,18.0,0 days 00:01:36.850000,0 days 00:00:30.825000,0 days 00:00:42.221000,0 days 00:00:23.804000,2.0,HARD,6.0,1,Bahrain Grand Prix,R,2024,96.85,30.825,42.221,23.804,96.693,0.15699999999999648,False
HAM,Mercedes,19.0,0 days 00:01:36.694000,0 days 00:00:30.848000,0 days 00:00:42.131000,0 days 00:00:23.715000,2.0,HARD,7.0,1,Bahrain Grand Prix,R,2024,96.694,30.848,42.131,23.715,96.693,0.0010000000000047748,False
HAM,Mercedes,20.0,0 days 00:01:36.264000,0 days 00:00:30.768000,0 days 00:00:41.794000,0 days 00:00:23.702000,2.0,HARD,8.0,1,Bahrain Grand Prix,R,2024,96.264,30.768,41.794,23.701999999999998,96.693,-0.42900000000000205,False
HAM,Mercedes,21.0,0 days 00:01:36.510000,0 days 00:00:30.757000,0 days 00:00:42.003000,0 days 00:00:23.750000,2.0,HARD,9.0,1,Bahrain Grand Prix,R,2024,96.51,30.757,42.003,23.75,96.693,-0.18299999999999272,False
HAM,Mercedes,22.0,0 days 00:01:36.633000,0 days 00:00:30.733000,0 days 00:00:42.141000,0 days 00:00:23.759000,2.0,HARD,10.0,1,Bahrain Grand Prix,R,2024,96.633,30.733,42.141,23.759,96.693,-0.060000000000002274,False
HAM,Mercedes,23.0,0 days 00:01:36.717000,0 days 00:00:30.884000,0 days 00:00:42.063000,0 days 00:00:23.770000,2.0,HARD,11.0,1,Bahrain Grand Prix,R,2024,96.717,30.884,42.063,23.77,96.693,0.02400000000000091,False
HAM,Mercedes,24.0,0 days 00:01:36.666000,0 days 00:00:30.826000,0 days 00:00:42.100000,0 days 00:00:23.740000,2.0,HARD,12.0,1,Bahrain Grand Prix,R,2024,96.666,30.826,42.1,23.74,96.693,-0.027000000000001023,False
HAM,Mercedes,25.0,0 days 00:01:36.919000,0 days 00:00:31.037000,0 days 00:00:42.090000,0 days 00:00:23.792000,2.0,HARD,13.0,1,Bahrain Grand Prix,R,2024,96.919,31.037,42.09,23.792,96.693,0.2259999999999991,False
HAM,Mercedes,26.0,0 days 00:01:36.714000,0 days 00:00:30.847000,0 days 00:00:42.095000,0 days 00:00:23.772000,2.0,HARD,14.0,1,Bahrain Grand Prix,R,2024,96.714,30.847,42.095,23.772,96.693,0.021000000000000796,False
HAM,Mercedes,27.0,0 days 00:01:37.201000,0 days 00:00:30.891000,0 days 00:00:42.390000,0 days 00:00:23.920000,2.0,HARD,15.0,1,Bahrain Grand Prix,R,2024,97.201,30.891,42.39,23.92,96.693,0.5079999999999956,False
HAM,Mercedes,28.0,0 days 00:01:36.692000,0 days 00:00:30.907000,0 days 00:00:41.948000,0 days 00:00:23.837000,2.0,HARD,16.0,1,Bahrain Grand Prix,R,2024,96.692,30.907,41.948,23.837,96.693,-0.0010000000000047748,False
HAM,Mercedes,29.0,0 days 00:01:36.786000,0 days 00:00:30.897000,0 days 00:00:42.023000,0 days 00:00:23.866000,2.0,HARD,17.0,1,Bahrain Grand Prix,R,2024,96.786,30.897,42.023,23.866,96.693,0.09300000000000352,False
HAM,Mercedes,30.0,0 days 00:01:37.244000,0 days 00:00:30.945000,0 days 00:00:42.370000,0 days 00:00:23.929000,2.0,HARD,18.0,1,Bahrain Grand Prix,R,2024,97.244,30.945,42.37,23.929,96.693,0.5510000000000019,False
HAM,Mercedes,31.0,0 days 00:01:36.975000,0 days 00:00:30.837000,0 days 00:00:42.175000,0 days 00:00:23.963000,2.0,HARD,19.0,1,Bahrain Grand Prix,R,2024,96.975,30.837,42.175,23.963,96.693,0.2819999999999965,False
HAM,Mercedes,32.0,0 days 00:01:37.325000,0 days 00:00:31.076000,0 days 00:00:42.235000,0 days 00:00:24.014000,2.0,HARD,20.0,1,Bahrain Grand Prix,R,2024,97.325,31.076,42.235,24.014,96.693,0.632000000000005,False
HAM,Mercedes,33.0,0 days 00:01:39.696000,0 days 00:00:30.937000,0 days 00:00:42.399000,0 days 00:00:26.360000,2.0,HARD,21.0,1,Bahrain Grand Prix,R,2024,99.696,30.937,42.399,26.36,96.693,3.003,False
HAM,Mercedes,34.0,0 days 00:01:54.974000,0 days 00:00:50.966000,0 days 00:00:40.903000,0 days 00:00:23.105000,3.0,HARD,1.0,1,Bahrain Grand Prix,R,2024,114.974,50.966,40.903,23.105,96.693,18.281000000000006,True
HAM,Mercedes,35.0,0 days 00:01:35.489000,0 days 00:00:30.776000,0 days 00:00:41.304000,0 days 00:00:23.409000,3.0,HARD,2.0,1,Bahrain Grand Prix,R,2024,95.489,30.776,41.304,23.409,96.693,-1.2039999999999935,False
HAM,Mercedes,36.0,0 days 00:01:35.279000,0 days 00:00:30.303000,0 days 00:00:41.653000,0 days 00:00:23.323000,3.0,HARD,3.0,1,Bahrain Grand Prix,R,2024,95.279,30.303,41.653,23.323,96.693,-1.4140000000000015,False
HAM,Mercedes,37.0,0 days 00:01:35.597000,0 days 00:00:30.384000,0 days 00:00:41.575000,0 days 00:00:23.638000,3.0,HARD,4.0,1,Bahrain Grand Prix,R,2024,95.597,30.384,41.575,23.638,96.693,-1.0960000000000036,False
HAM,Mercedes,38.0,0 days 00:01:34.966000,0 days 00:00:30.060000,0 days 00:00:41.423000,0 days 00:00:23.483000,3.0,HARD,5.0,1,Bahrain Grand Prix,R,2024,94.966,30.06,41.423,23.483,96.693,-1.7270000000000039,False
HAM,Mercedes,39.0,0 days 00:01:34.722000,0 days 00:00:30.170000,0 days 00:00:41.159000,0 days 00:00:23.393000,3.0,HARD,6.0,1,Bahrain Grand Prix,R,2024,94.722,30.17,41.159,23.393,96.693,-1.9710000000000036,False
HAM,Mercedes,40.0,0 days 00:01:35.041000,0 days 00:00:30.443000,0 days 00:00:41.198000,0 days 00:00:23.400000,3.0,HARD,7.0,1,Bahrain Grand Prix,R,2024,95.041,30.443,41.198,23.4,96.693,-1.652000000000001,False
HAM,Mercedes,41.0,0 days 00:01:34.940000,0 days 00:00:30.463000,0 days 00:00:41.116000,0 days 00:00:23.361000,3.0,HARD,8.0,1,Bahrain Grand Prix,R,2024,94.94,30.463,41.116,23.361,96.693,-1.7530000000000001,False
HAM,Mercedes,42.0,0 days 00:01:34.996000,0 days 00:00:30.426000,0 days 00:00:41.130000,0 days 00:00:23.440000,3.0,HARD,9.0,1,Bahrain Grand Prix,R,2024,94.996,30.426,41.13,23.44,96.693,-1.6970000000000027,False
HAM,Mercedes,43.0,0 days 00:01:34.935000,0 days 00:00:30.437000,0 days 00:00:41.134000,0 days 00:00:23.364000,3.0,HARD,10.0,1,Bahrain Grand Prix,R,2024,94.935,30.437,41.134,23.364,96.693,-1.7579999999999956,False
HAM,Mercedes,44.0,0 days 00:01:35.169000,0 days 00:00:30.494000,0 days 00:00:41.229000,0 days 00:00:23.446000,3.0,HARD,11.0,1,Bahrain Grand Prix,R,2024,95.169,30.494,41.229,23.446,96.693,-1.524000000000001,False
HAM,Mercedes,45.0,0 days 00:01:35.184000,0 days 00:00:30.483000,0 days 00:00:41.299000,0 days 00:00:23.402000,3.0,HARD,12.0,1,Bahrain Grand Prix,R,2024,95.184,30.483,41.299,23.402,96.693,-1.5090000000000003,False
HAM,Mercedes,46.0,0 days 00:01:35.285000,0 days 00:00:30.569000,0 days 00:00:41.258000,0 days 00:00:23.458000,3.0,HARD,13.0,1,Bahrain Grand Prix,R,2024,95.285,30.569,41.258,23.458,96.693,-1.4080000000000013,False
HAM,Mercedes,47.0,0 days 00:01:35.226000,0 days 00:00:30.514000,0 days 00:00:41.311000,0 days 00:00:23.401000,3.0,HARD,14.0,1,Bahrain Grand Prix,R,2024,95.226,30.514,41.311,23.401,96.693,-1.4669999999999987,False
HAM,Mercedes,48.0,0 days 00:01:36.165000,0 days 00:00:30.691000,0 days 00:00:41.926000,0 days 00:00:23.548000,3.0,HARD,15.0,1,Bahrain Grand Prix,R,2024,96.165,30.691,41.926,23.548000000000002,96.693,-0.5279999999999916,False
HAM,Mercedes,49.0,0 days 00:01:35.914000,0 days 00:00:30.616000,0 days 00:00:41.819000,0 days 00:00:23.479000,3.0,HARD,16.0,1,Bahrain Grand Prix,R,2024,95.914,30.616,41.819,23.479,96.693,-0.7789999999999964,False
HAM,Mercedes,50.0,0 days 00:01:35.612000,0 days 00:00:30.655000,0 days 00:00:41.454000,0 days 00:00:23.503000,3.0,HARD,17.0,1,Bahrain Grand Prix,R,2024,95.612,30.655,41.454,23.503,96.693,-1.081000000000003,False
HAM,Mercedes,51.0,0 days 00:01:35.532000,0 days 00:00:30.597000,0 days 00:00:41.403000,0 days 00:00:23.532000,3.0,HARD,18.0,1,Bahrain Grand Prix,R,2024,95.532,30.597,41.403,23.532,96.693,-1.1610000000000014,False
HAM,Mercedes,52.0,0 days 00:01:35.479000,0 days 00:00:30.578000,0 days 00:00:41.382000,0 days 00:00:23.519000,3.0,HARD,19.0,1,Bahrain Grand Prix,R,2024,95.479,30.578,41.382,23.519,96.693,-1.2139999999999986,False
HAM,Mercedes,53.0,0 days 00:01:35.550000,0 days 00:00:30.643000,0 days 00:00:41.252000,0 days 00:00:23.655000,3.0,HARD,20.0,1,Bahrain Grand Prix,R,2024,95.55,30.643,41.252,23.655,96.693,-1.1430000000000007,False
HAM,Mercedes,54.0,0 days 00:01:35.974000,0 days 00:00:30.792000,0 days 00:00:41.706000,0 days 00:00:23.476000,3.0,HARD,21.0,1,Bahrain Grand Prix,R,2024,95.974,30.792,41.706,23.476,96.693,-0.7189999999999941,False
HAM,Mercedes,55.0,0 days 00:01:35.633000,0 days 00:00:30.602000,0 days 00:00:41.487000,0 days 00:00:23.544000,3.0,HARD,22.0,1,Bahrain Grand Prix,R,2024,95.633,30.602,41.487,23.544,96.693,-1.0600000000000023,False
HAM,Mercedes,56.0,0 days 00:01:35.706000,0 days 00:00:30.597000,0 days 00:00:41.564000,0 days 00:00:23.545000,3.0,HARD,23.0,1,Bahrain Grand Prix,R,2024,95.706,30.597,41.564,23.545,96.693,-0.9869999999999948,False
HAM,Mercedes,57.0,0 days 00:01:36.138000,0 days 00:00:30.687000,0 days 00:00:41.847000,0 days 00:00:23.604000,3.0,HARD,24.0,1,Bahrain Grand Prix,R,2024,96.138,30.687,41.847,23.604,96.693,-0.5549999999999926,False
HUL,Haas F1 Team,1.0,,,0 days 00:00:45.619000,0 days 00:00:27.692000,1.0,SOFT,1.0,12,Bahrain Grand Prix,R,2024,,,45.619,27.692,96.935,,True
HUL,Haas F1 Team,2.0,0 days 00:02:10.911000,0 days 00:01:04.092000,0 days 00:00:42.838000,0 days 00:00:23.981000,2.0,HARD,1.0,1,Bahrain Grand Prix,R,2024,130.911,64.092,42.838,23.981,96.935,33.976,True
HUL,Haas F1 Team,3.0,0 days 00:01:37.317000,0 days 00:00:30.970000,0 days 00:00:42.434000,0 days 00:00:23.913000,2.0,HARD,2.0,1,Bahrain Grand Prix,R,2024,97.317,30.97,42.434,23.913,96.935,0.3819999999999908,False
HUL,Haas F1 Team,4.0,0 days 00:01:37.349000,0 days 00:00:30.901000,0 days 00:00:42.469000,0 days 00:00:23.979000,2.0,HARD,3.0,1,Bahrain Grand Prix,R,2024,97.349,30.901,42.469,23.979,96.935,0.4140000000000015,False
HUL,Haas F1 Team,5.0,0 days 00:01:37.663000,0 days 00:00:30.928000,0 days 00:00:42.706000,0 days 00:00:24.029000,2.0,HARD,4.0,1,Bahrain Grand Prix,R,2024,97.663,30.928,42.706,24.029,96.935,0.7279999999999944,False
HUL,Haas F1 Team,6.0,0 days 00:01:37.896000,0 days 00:00:31.013000,0 days 00:00:42.852000,0 days 00:00:24.031000,2.0,HARD,5.0,1,Bahrain Grand Prix,R,2024,97.896,31.013,42.852,24.031,96.935,0.9609999999999985,False
HUL,Haas F1 Team,7.0,0 days 00:01:37.682000,0 days 00:00:30.976000,0 days 00:00:42.750000,0 days 00:00:23.956000,2.0,HARD,6.0,1,Bahrain Grand Prix,R,2024,97.682,30.976,42.75,23.956,96.935,0.7469999999999999,False
HUL,Haas F1 Team,8.0,0 days 00:01:37.820000,0 days 00:00:31.038000,0 days 00:00:42.737000,0 days 00:00:24.045000,2.0,HARD,7.0,1,Bahrain Grand Prix,R,2024,97.82,31.038,42.737,24.045,96.935,0.8849999999999909,False
HUL,Haas F1 Team,9.0,0 days 00:01:37.883000,0 days 00:00:31.041000,0 days 00:00:42.691000,0 days 00:00:24.151000,2.0,HARD,8.0,12,Bahrain Grand Prix,R,2024,97.883,31.041,42.691,24.151,96.935,0.9479999999999933,False
HUL,Haas F1 Team,10.0,0 days 00:01:38.370000,0 days 00:00:31.372000,0 days 00:00:42.839000,0 days 00:00:24.159000,2.0,HARD,9.0,21,Bahrain Grand Prix,R,2024,98.37,31.372,42.839,24.159,96.935,1.4350000000000023,False
HUL,Haas F1 Team,11.0,0 days 00:01:37.638000,0 days 00:00:31,0 days 00:00:42.573000,0 days 00:00:24.065000,2.0,HARD,10.0,1,Bahrain Grand Prix,R,2024,97.638,31.0,42.573,24.065,96.935,0.703000000000003,False
HUL,Haas F1 Team,12.0,0 days 00:01:37.706000,0 days 00:00:30.977000,0 days 00:00:42.629000,0 days 00:00:24.100000,2.0,HARD,11.0,1,Bahrain Grand Prix,R,2024,97.706,30.977,42.629,24.1,96.935,0.7710000000000008,False
HUL,Haas F1 Team,13.0,0 days 00:01:37.801000,0 days 00:00:31.025000,0 days 00:00:42.677000,0 days 00:00:24.099000,2.0,HARD,12.0,1,Bahrain Grand Prix,R,2024,97.801,31.025,42.677,24.099,96.935,0.8659999999999997,False
HUL,Haas F1 Team,14.0,0 days 00:01:37.879000,0 days 00:00:30.998000,0 days 00:00:42.630000,0 days 00:00:24.251000,2.0,HARD,13.0,1,Bahrain Grand Prix,R,2024,97.879,30.998,42.63,24.251,96.935,0.9440000000000026,False
HUL,Haas F1 Team,15.0,0 days 00:01:38.110000,0 days 00:00:31.168000,0 days 00:00:42.609000,0 days 00:00:24.333000,2.0,HARD,14.0,1,Bahrain Grand Prix,R,2024,98.11,31.168,42.609,24.333,96.935,1.1749999999999972,False
HUL,Haas F1 Team,16.0,0 days 00:01:37.796000,0 days 00:00:31.184000,0 days 00:00:42.535000,0 days 00:00:24.077000,2.0,HARD,15.0,1,Bahrain Grand Prix,R,2024,97.796,31.184,42.535,24.077,96.935,0.8610000000000042,False
HUL,Haas F1 Team,17.0,0 days 00:01:37.891000,0 days 00:00:31.181000,0 days 00:00:42.572000,0 days 00:00:24.138000,2.0,HARD,16.0,1,Bahrain Grand Prix,R,2024,97.891,31.181,42.572,24.138,96.935,0.9560000000000031,False
HUL,Haas F1 Team,18.0,0 days 00:01:38.216000,0 days 00:00:31.050000,0 days 00:00:42.946000,0 days 00:00:24.220000,2.0,HARD,17.0,1,Bahrain Grand Prix,R,2024,98.216,31.05,42.946,24.22,96.935,1.2809999999999917,False
HUL,Haas F1 Team,19.0,0 days 00:01:37.862000,0 days 00:00:31.070000,0 days 00:00:42.542000,0 days 00:00:24.250000,2.0,HARD,18.0,1,Bahrain Grand Prix,R,2024,97.862,31.07,42.542,24.25,96.935,0.9269999999999925,False
HUL,Haas F1 Team,20.0,0 days 00:01:40.798000,0 days 00:00:31.287000,0 days 00:00:42.578000,0 days 00:00:26.933000,2.0,HARD,19.0,1,Bahrain Grand Prix,R,2024,100.798,31.287,42.578,26.933,96.935,3.8629999999999995,False
HUL,Haas F1 Team,21.0,0 days 00:01:58.699000,0 days 00:00:51.920000,0 days 00:00:42.869000,0 days 00:00:23.910000,3.0,HARD,1.0,1,Bahrain Grand Prix,R,2024,118.699,51.92,42.869,23.91,96.935,21.763999999999996,True
HUL,Haas F1 Team,22.0,0 days 00:01:36.858000,0 days 00:00:30.754000,0 days 00:00:42.343000,0 days 00:00:23.761000,3.0,HARD,2.0,1,Bahrain Grand Prix,R,2024,96.858,30.754,42.343,23.761,96.935,-0.07699999999999818,False
HUL,Haas F1 Team,23.0,0 days 00:01:36.725000,0 days 00:00:30.667000,0 days 00:00:42.271000,0 days 00:00:23.787000,3.0,HARD,3.0,1,Bahrain Grand Prix,R,2024,96.725,30.667,42.271,23.787,96.935,-0.21000000000000796,False
HUL,Haas F1 Team,24.0,0 days 00:01:36.626000,0 days 00:00:30.673000,0 days 00:00:42.224000,0 days 00:00:23.729000,3.0,HARD,4.0,1,Bahrain Grand Prix,R,2024,96.626,30.673000000000002,42.224,23.729,96.935,-0.3089999999999975,False
HUL,Haas F1 Team,25.0,0 days 00:01:36.652000,0 days 00:00:30.667000,0 days 00:00:42.124000,0 days 00:00:23.861000,3.0,HARD,5.0,1,Bahrain Grand Prix,R,2024,96.652,30.667,42.124,23.861,96.935,-0.28300000000000125,False
HUL,Haas F1 Team,26.0,0 days 00:01:36.548000,0 days 00:00:30.619000,0 days 00:00:42.152000,0 days 00:00:23.777000,3.0,HARD,6.0,1,Bahrain Grand Prix,R,2024,96.548,30.619,42.152,23.777,96.935,-0.38700000000000045,False
HUL,Haas F1 Team,27.0,0 days 00:01:36.647000,0 days 00:00:30.719000,0 days 00:00:41.983000,0 days 00:00:23.945000,3.0,HARD,7.0,1,Bahrain Grand Prix,R,2024,96.647,30.719,41.983,23.945,96.935,-0.2879999999999967,False
HUL,Haas F1 Team,28.0,0 days 00:01:37.254000,0 days 00:00:31.001000,0 days 00:00:42.310000,0 days 00:00:23.943000,3.0,HARD,8.0,1,Bahrain Grand Prix,R,2024,97.254,31.001,42.31,23.943,96.935,0.3190000000000026,False
HUL,Haas F1 Team,29.0,0 days 00:01:36.837000,0 days 00:00:30.844000,0 days 00:00:42.049000,0 days 00:00:23.944000,3.0,HARD,9.0,1,Bahrain Grand Prix,R,2024,96.837,30.844,42.049,23.944,96.935,-0.09799999999999898,False
HUL,Haas F1 Team,30.0,0 days 00:01:36.691000,0 days 00:00:30.738000,0 days 00:00:41.973000,0 days 00:00:23.980000,3.0,HARD,10.0,1,Bahrain Grand Prix,R,2024,96.691,30.738,41.973,23.98,96.935,-0.24399999999999977,False
HUL,Haas F1 Team,31.0,0 days 00:01:36.578000,0 days 00:00:30.717000,0 days 00:00:41.966000,0 days 00:00:23.895000,3.0,HARD,11.0,1,Bahrain Grand Prix,R,2024,96.578,30.717,41.966,23.895,96.935,-0.3569999999999993,False
HUL,Haas F1 Team,32.0,0 days 00:01:36.935000,0 days 00:00:30.961000,0 days 00:00:41.987000,0 days 00:00:23.987000,3.0,HARD,12.0,1,Bahrain Grand Prix,R,2024,96.935,30.961,41.987,23.987,96.935,0.0,False
HUL,Haas F1 Team,33.0,0 days 00:01:36.784000,0 days 00:00:30.819000,0 days 00:00:41.983000,0 days 00:00:23.982000,3.0,HARD,13.0,1,Bahrain Grand Prix,R,2024,96.784,30.819,41.983,23.982,96.935,-0.15099999999999625,False
HUL,Haas F1 Team,34.0,0 days 00:01:36.692000,0 days 00:00:30.777000,0 days 00:00:41.947000,0 days 00:00:23.968000,3.0,HARD,14.0,1,Bahrain Grand Prix,R,2024,96.692,30.777,41.947,23.968,96.935,-0.2430000000000092,False
HUL,Haas F1 Team,35.0,0 days 00:01:36.959000,0 days 00:00:30.812000,0 days 00:00:42.040000,0 days 00:00:24.107000,3.0,HARD,15.0,1,Bahrain Grand Prix,R,2024,96.959,30.812,42.04,24.107,96.935,0.02400000000000091,False
HUL,Haas F1 Team,36.0,0 days 00:01:36.795000,0 days 00:00:30.860000,0 days 00:00:41.931000,0 days 00:00:24.004000,3.0,HARD,16.0,1,Bahrain Grand Prix,R,2024,96.795,30.86,41.931,24.004,96.935,-0.14000000000000057,False
HUL,Haas F1 Team,37.0,0 days 00:01:36.723000,0 days 00:00:30.847000,0 days 00:00:41.940000,0 days 00:00:23.936000,3.0,HARD,17.0,1,Bahrain Grand Prix,R,2024,96.723,30.847,41.94,23.936,96.935,-0.2120000000000033,False
HUL,Haas F1 Team,38.0,0 days 00:01:40.083000,0 days 00:00:32.593000,0 days 00:00:42.653000,0 days 00:00:24.837000,3.0,HARD,18.0,1,Bahrain Grand Prix,R,2024,100.083,32.593,42.653,24.837,96.935,3.147999999999996,False
