Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,TyreLife,TrackStatus,EventName,SessionName,Year
GAS,Alpine,32.0,0 days 00:01:25.202000,0 days 00:00:30.200000,0 days 00:00:17.946000,0 days 00:00:37.056000,2.0,HARD,21.0,1,Australian Grand Prix,R,2026
GAS,Alpine,33.0,0 days 00:01:32.276000,0 days 00:00:30.216000,0 days 00:00:18.086000,0 days 00:00:43.974000,2.0,HARD,22.0,16,Australian Grand Prix,R,2026
GAS,Alpine,34.0,0 days 00:01:31.244000,0 days 00:00:35.755000,0 days 00:00:18.140000,0 days 00:00:37.349000,2.0,HARD,23.0,671,Australian Grand Prix,R,2026
GAS,Alpine,35.0,0 days 00:01:25.029000,0 days 00:00:30.064000,0 days 00:00:17.915000,0 days 00:00:37.050000,2.0,HARD,24.0,1,Australian Grand Prix,R,2026
GAS,Alpine,36.0,0 days 00:01:25.177000,0 days 00:00:29.890000,0 days 00:00:17.876000,0 days 00:00:37.411000,2.0,HARD,25.0,1,Australian Grand Prix,R,2026
GAS,Alpine,37.0,0 days 00:01:26.333000,0 days 00:00:30.147000,0 days 00:00:18.019000,0 days 00:00:38.167000,2.0,HARD,26.0,1,Australian Grand Prix,R,2026
GAS,Alpine,38.0,0 days 00:01:26.094000,0 days 00:00:30.547000,0 days 00:00:17.760000,0 days 00:00:37.787000,2.0,HARD,27.0,1,Australian Grand Prix,R,2026
GAS,Alpine,39.0,0 days 00:01:25.265000,0 days 00:00:30.113000,0 days 00:00:17.989000,0 days 00:00:37.163000,2.0,HARD,28.0,1,Australian Grand Prix,R,2026
GAS,Alpine,40.0,0 days 00:01:26.132000,0 days 00:00:30.738000,0 days 00:00:17.773000,0 days 00:00:37.621000,2.0,HARD,29.0,1,Australian Grand Prix,R,2026
GAS,Alpine,41.0,0 days 00:01:25.319000,0 days 00:00:30.039000,0 days 00:00:17.873000,0 days 00:00:37.407000,2.0,HARD,30.0,1,Australian Grand Prix,R,2026
GAS,Alpine,42.0,0 days 00:01:24.879000,0 days 00:00:29.776000,0 days 00:00:17.899000,0 days 00:00:37.204000,2.0,HARD,31.0,1,Australian Grand Prix,R,2026
GAS,Alpine,43.0,0 days 00:01:24.977000,0 days 00:00:30.015000,0 days 00:00:17.902000,0 days 00:00:37.060000,2.0,HARD,32.0,1,Australian Grand Prix,R,2026
GAS,Alpine,44.0,0 days 00:01:25.028000,0 days 00:00:29.992000,0 days 00:00:17.897000,0 days 00:00:37.139000,2.0,HARD,33.0,1,Australian Grand Prix,R,2026
GAS,Alpine,45.0,0 days 00:01:27.175000,0 days 00:00:30.630000,0 days 00:00:18.626000,0 days 00:00:37.919000,2.0,HARD,34.0,1,Australian Grand Prix,R,2026
GAS,Alpine,46.0,0 days 00:01:25.353000,0 days 00:00:30.097000,0 days 00:00:17.911000,0 days 00:00:37.345000,2.0,HARD,35.0,1,Australian Grand Prix,R,2026
GAS,Alpine,47.0,0 days 00:01:26.497000,0 days 00:00:29.971000,0 days 00:00:18.379000,0 days 00:00:38.147000,2.0,HARD,36.0,1,Australian Grand Prix,R,2026
GAS,Alpine,48.0,0 days 00:01:24.982000,0 days 00:00:29.911000,0 days 00:00:17.794000,0 days 00:00:37.277000,2.0,HARD,37.0,1,Australian Grand Prix,R,2026
GAS,Alpine,49.0,0 days 00:01:25.281000,0 days 00:00:30.100000,0 days 00:00:17.949000,0 days 00:00:37.232000,2.0,HARD,38.0,1,Australian Grand Prix,R,2026
GAS,Alpine,50.0,0 days 00:01:24.927000,0 days 00:00:30.004000,0 days 00:00:17.925000,0 days 00:00:36.998000,2.0,HARD,39.0,1,Australian Grand Prix,R,2026
GAS,Alpine,51.0,0 days 00:01:26.460000,0 days 00:00:30.170000,0 days 00:00:18.244000,0 days 00:00:38.046000,2.0,HARD,40.0,1,Australian Grand Prix,R,2026
GAS,Alpine,52.0,0 days 00:01:26.527000,0 days 00:00:31.448000,0 days 00:00:17.854000,0 days 00:00:37.225000,2.0,HARD,41.0,1,Australian Grand Prix,R,2026
GAS,Alpine,53.0,0 days 00:01:24.790000,0 days 00:00:29.893000,0 days 00:00:17.911000,0 days 00:00:36.986000,2.0,HARD,42.0,1,Australian Grand Prix,R,2026
GAS,Alpine,54.0,0 days 00:01:24.520000,0 days 00:00:29.789000,0 days 00:00:17.954000,0 days 00:00:36.777000,2.0,HARD,43.0,1,Australian Grand Prix,R,2026
GAS,Alpine,55.0,0 days 00:01:24.595000,0 days 00:00:29.659000,0 days 00:00:17.851000,0 days 00:00:37.085000,2.0,HARD,44.0,1,Australian Grand Prix,R,2026
GAS,Alpine,56.0,0 days 00:01:24.486000,0 days 00:00:29.844000,0 days 00:00:17.894000,0 days 00:00:36.748000,2.0,HARD,45.0,1,Australian Grand Prix,R,2026
GAS,Alpine,57.0,0 days 00:01:24.837000,0 days 00:00:29.814000,0 days 00:00:17.848000,0 days 00:00:37.175000,2.0,HARD,46.0,1,Australian Grand Prix,R,2026
PER,Cadillac,1.0,,,0 days 00:00:19.226000,0 days 00:00:40.448000,1.0,MEDIUM,1.0,1,Australian Grand Prix,R,2026
PER,Cadillac,2.0,0 days 00:01:28.763000,0 days 00:00:31.753000,0 days 00:00:18.188000,0 days 00:00:38.822000,1.0,MEDIUM,2.0,1,Australian Grand Prix,R,2026
PER,Cadillac,3.0,0 days 00:01:28.094000,0 days 00:00:31.672000,0 days 00:00:18.037000,0 days 00:00:38.385000,1.0,MEDIUM,3.0,1,Australian Grand Prix,R,2026
PER,Cadillac,4.0,0 days 00:01:27.222000,0 days 00:00:30.827000,0 days 00:00:18.195000,0 days 00:00:38.200000,1.0,MEDIUM,4.0,1,Australian Grand Prix,R,2026
PER,Cadillac,5.0,0 days 00:01:28.025000,0 days 00:00:31.295000,0 days 00:00:18.506000,0 days 00:00:38.224000,1.0,MEDIUM,5.0,1,Australian Grand Prix,R,2026
PER,Cadillac,6.0,0 days 00:01:27.595000,0 days 00:00:31.178000,0 days 00:00:18.288000,0 days 00:00:38.129000,1.0,MEDIUM,6.0,1,Australian Grand Prix,R,2026
PER,Cadillac,7.0,0 days 00:01:27.625000,0 days 00:00:31.003000,0 days 00:00:18.300000,0 days 00:00:38.322000,1.0,MEDIUM,7.0,1,Australian Grand Prix,R,2026
PER,Cadillac,8.0,0 days 00:01:27.184000,0 days 00:00:30.946000,0 days 00:00:18.193000,0 days 00:00:38.045000,1.0,MEDIUM,8.0,1,Australian Grand Prix,R,2026
PER,Cadillac,9.0,0 days 00:01:27.050000,0 days 00:00:30.807000,0 days 00:00:18.233000,0 days 00:00:38.010000,1.0,MEDIUM,9.0,1,Australian Grand Prix,R,2026
PER,Cadillac,10.0,0 days 00:01:27.595000,0 days 00:00:30.981000,0 days 00:00:18.397000,0 days 00:00:38.217000,1.0,MEDIUM,10.0,1,Australian Grand Prix,R,2026
PER,Cadillac,11.0,0 days 00:01:37.875000,0 days 00:00:31.102000,0 days 00:00:18.422000,0 days 00:00:48.351000,1.0,MEDIUM,11.0,16,Australian Grand Prix,R,2026
PER,Cadillac,12.0,0 days 00:01:56.537000,0 days 00:00:43.311000,0 days 00:00:24.555000,0 days 00:00:48.671000,1.0,MEDIUM,12.0,6,Australian Grand Prix,R,2026
PER,Cadillac,13.0,0 days 00:01:50.001000,0 days 00:00:41.541000,0 days 00:00:26.385000,0 days 00:00:42.075000,1.0,MEDIUM,13.0,671,Australian Grand Prix,R,2026
PER,Cadillac,14.0,0 days 00:01:27.084000,0 days 00:00:30.356000,0 days 00:00:18.641000,0 days 00:00:38.087000,1.0,MEDIUM,14.0,1,Australian Grand Prix,R,2026
PER,Cadillac,15.0,0 days 00:01:28.137000,0 days 00:00:30.957000,0 days 00:00:18.323000,0 days 00:00:38.857000,1.0,MEDIUM,15.0,1,Australian Grand Prix,R,2026
PER,Cadillac,16.0,0 days 00:01:31.277000,0 days 00:00:31.938000,0 days 00:00:19.006000,0 days 00:00:40.333000,1.0,MEDIUM,16.0,1,Australian Grand Prix,R,2026
PER,Cadillac,17.0,0 days 00:01:28.615000,0 days 00:00:31.493000,0 days 00:00:18.417000,0 days 00:00:38.705000,1.0,MEDIUM,17.0,1,Australian Grand Prix,R,2026
PER,Cadillac,18.0,0 days 00:02:06.084000,0 days 00:00:35.121000,0 days 00:00:24.446000,0 days 00:01:06.517000,1.0,MEDIUM,18.0,126,Australian Grand Prix,R,2026
PER,Cadillac,19.0,0 days 00:01:43.359000,0 days 00:00:45.600000,0 days 00:00:19.548000,0 days 00:00:38.211000,2.0,HARD,1.0,671,Australian Grand Prix,R,2026
PER,Cadillac,20.0,0 days 00:01:26.490000,0 days 00:00:30.352000,0 days 00:00:18.323000,0 days 00:00:37.815000,2.0,HARD,2.0,1,Australian Grand Prix,R,2026
PER,Cadillac,21.0,0 days 00:01:27.262000,0 days 00:00:30.520000,0 days 00:00:18.341000,0 days 00:00:38.401000,2.0,HARD,3.0,1,Australian Grand Prix,R,2026
PER,Cadillac,22.0,0 days 00:01:29.083000,0 days 00:00:32.306000,0 days 00:00:18.051000,0 days 00:00:38.726000,2.0,HARD,4.0,1,Australian Grand Prix,R,2026
PER,Cadillac,23.0,0 days 00:01:27.457000,0 days 00:00:31.521000,0 days 00:00:18.152000,0 days 00:00:37.784000,2.0,HARD,5.0,1,Australian Grand Prix,R,2026
PER,Cadillac,24.0,0 days 00:01:29.284000,0 days 00:00:30.505000,0 days 00:00:18.594000,0 days 00:00:40.185000,2.0,HARD,6.0,1,Australian Grand Prix,R,2026
