Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,TyreLife,TrackStatus,EventName,SessionName,Year
LEC,Ferrari,1.0,0 days 00:02:11.323000,0 days 00:01:05.432000,0 days 00:00:21.905000,0 days 00:00:43.986000,1.0,MEDIUM,1.0,12,Australian Grand Prix,FP1,2026
LEC,Ferrari,2.0,0 days 00:02:12.770000,0 days 00:00:31.973000,0 days 00:00:30.634000,0 days 00:01:10.163000,1.0,MEDIUM,2.0,2671,Australian Grand Prix,FP1,2026
LEC,Ferrari,3.0,0 days 00:01:31.362000,0 days 00:00:31.390000,0 days 00:00:19.571000,0 days 00:00:40.401000,1.0,MEDIUM,3.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,4.0,0 days 00:01:24.176000,0 days 00:00:29.548000,0 days 00:00:18.134000,0 days 00:00:36.494000,1.0,MEDIUM,4.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,5.0,0 days 00:01:49.737000,0 days 00:00:36.682000,0 days 00:00:21.376000,0 days 00:00:51.679000,1.0,MEDIUM,5.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,6.0,0 days 00:01:22.322000,0 days 00:00:28.993000,0 days 00:00:17.919000,0 days 00:00:35.410000,1.0,MEDIUM,6.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,7.0,0 days 00:01:55.578000,0 days 00:00:38.889000,0 days 00:00:27.682000,0 days 00:00:49.007000,1.0,MEDIUM,7.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,8.0,0 days 00:01:22.080000,0 days 00:00:28.793000,0 days 00:00:17.819000,0 days 00:00:35.468000,1.0,MEDIUM,8.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,9.0,0 days 00:01:41.914000,0 days 00:00:39.078000,0 days 00:00:20.755000,0 days 00:00:42.081000,1.0,MEDIUM,9.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,10.0,0 days 00:01:21.635000,0 days 00:00:28.346000,0 days 00:00:17.985000,0 days 00:00:35.304000,1.0,MEDIUM,10.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,11.0,0 days 00:01:52.299000,0 days 00:00:37.376000,0 days 00:00:21.492000,0 days 00:00:53.431000,1.0,MEDIUM,11.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,12.0,0 days 00:01:39.296000,0 days 00:00:30.038000,0 days 00:00:19.985000,0 days 00:00:49.273000,1.0,MEDIUM,12.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,13.0,0 days 00:01:42.789000,0 days 00:00:29.925000,0 days 00:00:20.963000,0 days 00:00:51.901000,1.0,MEDIUM,13.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,14.0,0 days 00:01:21.227000,0 days 00:00:28.512000,0 days 00:00:17.632000,0 days 00:00:35.083000,1.0,MEDIUM,14.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,15.0,0 days 00:01:44.560000,0 days 00:00:34.854000,0 days 00:00:24.110000,0 days 00:00:45.596000,1.0,MEDIUM,15.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,16.0,,0 days 00:00:28.453000,0 days 00:00:18.199000,,1.0,MEDIUM,16.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,17.0,0 days 00:01:47.887000,0 days 00:00:46.848000,0 days 00:00:20.147000,0 days 00:00:40.892000,2.0,SOFT,1.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,18.0,0 days 00:01:20.829000,0 days 00:00:28.375000,0 days 00:00:17.627000,0 days 00:00:34.827000,2.0,SOFT,2.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,19.0,0 days 00:02:05.205000,0 days 00:00:37.522000,0 days 00:00:22.031000,0 days 00:01:05.652000,2.0,SOFT,3.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,20.0,0 days 00:02:22.251000,0 days 00:01:03.689000,0 days 00:00:19.824000,0 days 00:00:58.738000,3.0,SOFT,4.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,21.0,0 days 00:01:38.037000,0 days 00:00:32.250000,0 days 00:00:20.154000,0 days 00:00:45.633000,3.0,SOFT,5.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,22.0,0 days 00:01:20.960000,0 days 00:00:28.278000,0 days 00:00:17.749000,0 days 00:00:34.933000,3.0,SOFT,6.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,23.0,0 days 00:01:48.032000,0 days 00:00:37.474000,0 days 00:00:27.147000,0 days 00:00:43.411000,3.0,SOFT,7.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,24.0,0 days 00:01:49.995000,0 days 00:00:28.989000,0 days 00:00:22.244000,0 days 00:00:58.762000,3.0,SOFT,8.0,126,Australian Grand Prix,FP1,2026
LEC,Ferrari,25.0,,0 days 00:01:13.226000,0 days 00:00:23.774000,0 days 00:00:55.880000,4.0,SOFT,9.0,671,Australian Grand Prix,FP1,2026
LEC,Ferrari,26.0,0 days 00:01:33.586000,0 days 00:00:28.937000,0 days 00:00:19.961000,0 days 00:00:44.688000,4.0,SOFT,10.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,27.0,0 days 00:01:22.452000,0 days 00:00:28.403000,0 days 00:00:17.518000,0 days 00:00:36.531000,4.0,SOFT,11.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,28.0,0 days 00:01:43.175000,0 days 00:00:32.869000,0 days 00:00:20.504000,0 days 00:00:49.802000,4.0,SOFT,12.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,29.0,0 days 00:01:34.189000,0 days 00:00:30.964000,0 days 00:00:20.511000,0 days 00:00:42.714000,4.0,SOFT,13.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,30.0,0 days 00:01:20.267000,0 days 00:00:28.205000,0 days 00:00:17.472000,0 days 00:00:34.590000,4.0,SOFT,14.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,31.0,0 days 00:01:52.678000,0 days 00:00:33.308000,0 days 00:00:27.409000,0 days 00:00:51.961000,4.0,SOFT,15.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,32.0,,0 days 00:00:40.573000,0 days 00:00:26.877000,,4.0,SOFT,16.0,1,Australian Grand Prix,FP1,2026
LEC,Ferrari,33.0,,0 days 00:00:34.306000,0 days 00:00:21.827000,,4.0,SOFT,17.0,1,Australian Grand Prix,FP1,2026
STR,Aston Martin,1.0,,0 days 00:01:16.843000,0 days 00:00:23.748000,0 days 00:00:58.539000,1.0,HARD,1.0,126,Australian Grand Prix,FP1,2026
STR,Aston Martin,2.0,0 days 00:01:50.334000,0 days 00:00:41.721000,0 days 00:00:22.777000,0 days 00:00:45.836000,1.0,HARD,2.0,671,Australian Grand Prix,FP1,2026
STR,Aston Martin,3.0,,0 days 00:00:34.022000,0 days 00:00:20.454000,,1.0,HARD,3.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,1.0,0 days 00:02:27.461000,0 days 00:01:17.782000,0 days 00:00:24.500000,0 days 00:00:45.179000,1.0,MEDIUM,1.0,12,Australian Grand Prix,FP1,2026
ALB,Williams,2.0,0 days 00:02:10.215000,0 days 00:00:42.425000,0 days 00:00:25.848000,0 days 00:01:01.942000,1.0,MEDIUM,2.0,2671,Australian Grand Prix,FP1,2026
ALB,Williams,3.0,0 days 00:02:04.080000,0 days 00:00:51.681000,0 days 00:00:24.877000,0 days 00:00:47.522000,1.0,MEDIUM,3.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,4.0,0 days 00:01:29.230000,0 days 00:00:31.069000,0 days 00:00:20.362000,0 days 00:00:37.799000,1.0,MEDIUM,4.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,5.0,0 days 00:01:27.316000,0 days 00:00:30.119000,0 days 00:00:20.047000,0 days 00:00:37.150000,1.0,MEDIUM,5.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,6.0,0 days 00:01:46.084000,0 days 00:00:34.418000,0 days 00:00:25.966000,0 days 00:00:45.700000,1.0,MEDIUM,6.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,7.0,0 days 00:01:24.436000,0 days 00:00:29.959000,0 days 00:00:18.225000,0 days 00:00:36.252000,1.0,MEDIUM,7.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,8.0,0 days 00:01:52.123000,0 days 00:00:39.727000,0 days 00:00:27.892000,0 days 00:00:44.504000,1.0,MEDIUM,8.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,9.0,0 days 00:01:25.063000,0 days 00:00:30.037000,0 days 00:00:18.301000,0 days 00:00:36.725000,1.0,MEDIUM,9.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,10.0,0 days 00:02:01.340000,0 days 00:00:47.579000,0 days 00:00:29.047000,0 days 00:00:44.714000,1.0,MEDIUM,10.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,11.0,0 days 00:01:24.243000,0 days 00:00:29.761000,0 days 00:00:18.469000,0 days 00:00:36.013000,1.0,MEDIUM,11.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,12.0,0 days 00:01:54.321000,0 days 00:00:42.375000,0 days 00:00:28.499000,0 days 00:00:43.447000,1.0,MEDIUM,12.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,13.0,0 days 00:01:23.670000,0 days 00:00:29.408000,0 days 00:00:18.178000,0 days 00:00:36.084000,1.0,MEDIUM,13.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,14.0,0 days 00:01:49.973000,0 days 00:00:42.659000,0 days 00:00:25.302000,0 days 00:00:42.012000,1.0,MEDIUM,14.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,15.0,0 days 00:01:23.144000,0 days 00:00:29.126000,0 days 00:00:18.308000,0 days 00:00:35.710000,1.0,MEDIUM,15.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,16.0,0 days 00:01:53.206000,0 days 00:00:38.842000,0 days 00:00:28.913000,0 days 00:00:45.451000,1.0,MEDIUM,16.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,17.0,0 days 00:01:23.663000,0 days 00:00:29.561000,0 days 00:00:18.280000,0 days 00:00:35.822000,1.0,MEDIUM,17.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,18.0,,0 days 00:00:34.149000,0 days 00:00:25.695000,,1.0,MEDIUM,18.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,19.0,0 days 00:01:46.161000,0 days 00:00:41.632000,0 days 00:00:21.681000,0 days 00:00:42.848000,2.0,SOFT,1.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,20.0,0 days 00:01:23.130000,0 days 00:00:29.116000,0 days 00:00:18.373000,0 days 00:00:35.641000,2.0,SOFT,2.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,21.0,0 days 00:01:57.874000,0 days 00:00:50.515000,0 days 00:00:22.342000,0 days 00:00:45.017000,2.0,SOFT,3.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,22.0,0 days 00:01:43.661000,0 days 00:00:29.270000,0 days 00:00:23.961000,0 days 00:00:50.430000,2.0,SOFT,4.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,23.0,0 days 00:01:44.671000,0 days 00:00:34.610000,0 days 00:00:21.336000,0 days 00:00:48.725000,2.0,SOFT,5.0,1,Australian Grand Prix,FP1,2026
ALB,Williams,24.0,,0 days 00:00:29.094000,0 days 00:00:25.103000,,2.0,SOFT,6.0,1267,Australian Grand Prix,FP1,2026
HUL,Audi,1.0,,,0 days 00:00:24.754000,0 days 00:00:45.670000,1.0,MEDIUM,1.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,2.0,,0 days 00:00:37.025000,0 days 00:00:23.850000,,1.0,MEDIUM,2.0,1267,Australian Grand Prix,FP1,2026
HUL,Audi,3.0,0 days 00:01:56.443000,0 days 00:00:54.584000,0 days 00:00:20.656000,0 days 00:00:41.203000,2.0,MEDIUM,3.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,4.0,0 days 00:01:25.935000,0 days 00:00:30.553000,0 days 00:00:18.444000,0 days 00:00:36.938000,2.0,MEDIUM,4.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,5.0,0 days 00:01:50.302000,0 days 00:00:40.611000,0 days 00:00:27.730000,0 days 00:00:41.961000,2.0,MEDIUM,5.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,6.0,0 days 00:01:23.555000,0 days 00:00:29.440000,0 days 00:00:18.134000,0 days 00:00:35.981000,2.0,MEDIUM,6.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,7.0,0 days 00:02:07.205000,0 days 00:00:41.554000,0 days 00:00:32.505000,0 days 00:00:53.146000,2.0,MEDIUM,7.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,8.0,0 days 00:01:40.144000,0 days 00:00:34.604000,0 days 00:00:21.347000,0 days 00:00:44.193000,2.0,MEDIUM,8.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,9.0,0 days 00:01:23.014000,0 days 00:00:28.845000,0 days 00:00:18.508000,0 days 00:00:35.661000,2.0,MEDIUM,9.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,10.0,,0 days 00:00:33.149000,0 days 00:00:19.029000,,2.0,MEDIUM,10.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,11.0,0 days 00:01:43.624000,0 days 00:00:39.945000,0 days 00:00:20.022000,0 days 00:00:43.657000,3.0,SOFT,1.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,12.0,0 days 00:01:22.462000,0 days 00:00:29.101000,0 days 00:00:17.972000,0 days 00:00:35.389000,3.0,SOFT,2.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,13.0,0 days 00:01:52.777000,0 days 00:00:41.233000,0 days 00:00:27.077000,0 days 00:00:44.467000,3.0,SOFT,3.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,14.0,0 days 00:01:21.969000,0 days 00:00:28.902000,0 days 00:00:17.972000,0 days 00:00:35.095000,3.0,SOFT,4.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,15.0,,0 days 00:00:37.135000,0 days 00:00:19.624000,,3.0,SOFT,5.0,1267,Australian Grand Prix,FP1,2026
HUL,Audi,16.0,0 days 00:02:12.970000,0 days 00:01:00.578000,0 days 00:00:21.242000,0 days 00:00:51.150000,4.0,SOFT,6.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,17.0,0 days 00:02:02.555000,0 days 00:00:51.608000,0 days 00:00:20.627000,0 days 00:00:50.320000,5.0,SOFT,7.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,18.0,0 days 00:02:04.698000,0 days 00:00:52.958000,0 days 00:00:20.758000,0 days 00:00:50.982000,6.0,SOFT,8.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,19.0,0 days 00:01:53.475000,0 days 00:00:54.064000,0 days 00:00:20.822000,0 days 00:00:38.589000,7.0,SOFT,9.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,20.0,,0 days 00:00:37.247000,0 days 00:00:27.976000,,7.0,SOFT,10.0,1,Australian Grand Prix,FP1,2026
HUL,Audi,21.0,,0 days 00:00:39.473000,0 days 00:00:20.657000,,7.0,SOFT,11.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,1.0,0 days 00:02:10.079000,0 days 00:01:03.449000,0 days 00:00:22.685000,0 days 00:00:43.945000,1.0,MEDIUM,1.0,12,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,2.0,0 days 00:01:58.730000,0 days 00:00:31.419000,0 days 00:00:26.608000,0 days 00:01:00.703000,1.0,MEDIUM,2.0,267,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,3.0,0 days 00:01:49.192000,0 days 00:00:37.373000,0 days 00:00:22.020000,0 days 00:00:49.799000,1.0,MEDIUM,3.0,71,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,4.0,0 days 00:01:25.538000,0 days 00:00:30.394000,0 days 00:00:18.380000,0 days 00:00:36.764000,1.0,MEDIUM,4.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,5.0,0 days 00:01:57.045000,0 days 00:00:36.938000,0 days 00:00:25.308000,0 days 00:00:54.799000,1.0,MEDIUM,5.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,6.0,0 days 00:01:23.993000,0 days 00:00:29.721000,0 days 00:00:18.185000,0 days 00:00:36.087000,1.0,MEDIUM,6.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,7.0,0 days 00:02:00.628000,0 days 00:00:36.886000,0 days 00:00:29.056000,0 days 00:00:54.686000,1.0,MEDIUM,7.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,8.0,0 days 00:01:23.153000,0 days 00:00:29.371000,0 days 00:00:18.026000,0 days 00:00:35.756000,1.0,MEDIUM,8.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,9.0,0 days 00:02:05.710000,0 days 00:00:40.568000,0 days 00:00:30.473000,0 days 00:00:54.669000,1.0,MEDIUM,9.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,10.0,0 days 00:01:23.495000,0 days 00:00:29.391000,0 days 00:00:18.147000,0 days 00:00:35.957000,1.0,MEDIUM,10.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,11.0,0 days 00:01:50.713000,0 days 00:00:35.486000,0 days 00:00:26.950000,0 days 00:00:48.277000,1.0,MEDIUM,11.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,12.0,0 days 00:01:22.613000,0 days 00:00:29.136000,0 days 00:00:18.008000,0 days 00:00:35.469000,1.0,MEDIUM,12.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,13.0,,0 days 00:00:34.758000,0 days 00:00:21.482000,,1.0,MEDIUM,13.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,14.0,0 days 00:01:56.947000,0 days 00:00:59.697000,0 days 00:00:18.863000,0 days 00:00:38.387000,2.0,MEDIUM,14.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,15.0,0 days 00:01:27.439000,0 days 00:00:30.823000,0 days 00:00:19.034000,0 days 00:00:37.582000,2.0,MEDIUM,15.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,16.0,0 days 00:01:26.563000,0 days 00:00:30.545000,0 days 00:00:18.673000,0 days 00:00:37.345000,2.0,MEDIUM,16.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,17.0,0 days 00:01:26.088000,0 days 00:00:30.131000,0 days 00:00:18.633000,0 days 00:00:37.324000,2.0,MEDIUM,17.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,18.0,0 days 00:01:26.168000,0 days 00:00:30.222000,0 days 00:00:18.665000,0 days 00:00:37.281000,2.0,MEDIUM,18.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,19.0,0 days 00:01:27.134000,0 days 00:00:30.304000,0 days 00:00:18.655000,0 days 00:00:38.175000,2.0,MEDIUM,19.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,20.0,0 days 00:01:27.067000,0 days 00:00:30.677000,0 days 00:00:18.599000,0 days 00:00:37.791000,2.0,MEDIUM,20.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,21.0,,0 days 00:00:35.573000,0 days 00:00:24.025000,,2.0,MEDIUM,21.0,1267,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,22.0,0 days 00:01:51.428000,0 days 00:00:42.487000,0 days 00:00:20.529000,0 days 00:00:48.412000,3.0,SOFT,1.0,71,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,23.0,0 days 00:01:29.789000,0 days 00:00:28.846000,0 days 00:00:18.223000,0 days 00:00:42.720000,3.0,SOFT,2.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,24.0,0 days 00:02:04.074000,0 days 00:00:39.944000,0 days 00:00:34.301000,0 days 00:00:49.829000,3.0,SOFT,3.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,25.0,0 days 00:01:51.430000,0 days 00:00:39.955000,0 days 00:00:24.294000,0 days 00:00:47.181000,3.0,SOFT,4.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,26.0,0 days 00:01:39.002000,0 days 00:00:29.104000,0 days 00:00:18.326000,0 days 00:00:51.572000,3.0,SOFT,5.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,27.0,,0 days 00:00:41.643000,0 days 00:00:26.461000,0 days 00:01:38.767000,3.0,SOFT,6.0,1,Australian Grand Prix,FP1,2026
LAW,Racing Bulls,28.0,,0 days 00:00:39.901000,0 days 00:00:28.752000,,3.0,SOFT,7.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,1.0,,,0 days 00:00:21.734000,0 days 00:00:49.355000,1.0,MEDIUM,1.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,2.0,0 days 00:01:34.589000,0 days 00:00:32.360000,0 days 00:00:18.687000,0 days 00:00:43.542000,1.0,MEDIUM,2.0,126,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,3.0,,0 days 00:00:43.393000,0 days 00:00:24.400000,,1.0,MEDIUM,3.0,671,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,4.0,0 days 00:01:49.051000,0 days 00:00:40.329000,0 days 00:00:20.712000,0 days 00:00:48.010000,2.0,MEDIUM,4.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,5.0,0 days 00:01:24.853000,0 days 00:00:29.789000,0 days 00:00:18.398000,0 days 00:00:36.666000,2.0,MEDIUM,5.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,6.0,0 days 00:01:50.360000,0 days 00:00:38.373000,0 days 00:00:26.946000,0 days 00:00:45.041000,2.0,MEDIUM,6.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,7.0,0 days 00:01:33.615000,0 days 00:00:29.528000,0 days 00:00:18.400000,0 days 00:00:45.687000,2.0,MEDIUM,7.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,8.0,0 days 00:01:45.270000,0 days 00:00:37.912000,0 days 00:00:23.245000,0 days 00:00:44.113000,2.0,MEDIUM,8.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,9.0,0 days 00:01:23.879000,0 days 00:00:29.395000,0 days 00:00:18.397000,0 days 00:00:36.087000,2.0,MEDIUM,9.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,10.0,0 days 00:01:52.521000,0 days 00:00:40.649000,0 days 00:00:24.398000,0 days 00:00:47.474000,2.0,MEDIUM,10.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,11.0,0 days 00:01:23.312000,0 days 00:00:29.042000,0 days 00:00:18.416000,0 days 00:00:35.854000,2.0,MEDIUM,11.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,12.0,0 days 00:01:53.563000,0 days 00:00:40.363000,0 days 00:00:22.655000,0 days 00:00:50.545000,2.0,MEDIUM,12.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,13.0,0 days 00:01:22.997000,0 days 00:00:28.963000,0 days 00:00:18.347000,0 days 00:00:35.687000,2.0,MEDIUM,13.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,14.0,0 days 00:01:49.974000,0 days 00:00:37.871000,0 days 00:00:24.156000,0 days 00:00:47.947000,2.0,MEDIUM,14.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,15.0,0 days 00:01:22.794000,0 days 00:00:28.894000,0 days 00:00:18.348000,0 days 00:00:35.552000,2.0,MEDIUM,15.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,16.0,0 days 00:01:47.420000,0 days 00:00:38.667000,0 days 00:00:25.555000,0 days 00:00:43.198000,2.0,MEDIUM,16.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,17.0,0 days 00:01:22.556000,0 days 00:00:28.789000,0 days 00:00:18.363000,0 days 00:00:35.404000,2.0,MEDIUM,17.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,18.0,,0 days 00:00:34.528000,0 days 00:00:24.334000,,2.0,MEDIUM,18.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,19.0,0 days 00:01:56.508000,0 days 00:00:40.770000,0 days 00:00:20.754000,0 days 00:00:54.984000,3.0,MEDIUM,19.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,20.0,0 days 00:01:23.711000,0 days 00:00:29.559000,0 days 00:00:18.181000,0 days 00:00:35.971000,3.0,MEDIUM,20.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,21.0,,0 days 00:00:33.600000,0 days 00:00:22.482000,,3.0,MEDIUM,21.0,1267,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,22.0,0 days 00:01:40.715000,0 days 00:00:39.076000,0 days 00:00:20.410000,0 days 00:00:41.229000,4.0,SOFT,1.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,23.0,0 days 00:01:22.248000,0 days 00:00:29.144000,0 days 00:00:17.709000,0 days 00:00:35.395000,4.0,SOFT,2.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,24.0,0 days 00:01:56.432000,0 days 00:00:44.382000,0 days 00:00:20.499000,0 days 00:00:51.551000,4.0,SOFT,3.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,25.0,0 days 00:02:13.626000,0 days 00:01:10.274000,0 days 00:00:21.125000,0 days 00:00:42.227000,5.0,SOFT,4.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,26.0,0 days 00:01:22.161000,0 days 00:00:29.123000,0 days 00:00:17.704000,0 days 00:00:35.334000,5.0,SOFT,5.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,27.0,,0 days 00:00:40.284000,0 days 00:00:26.324000,,5.0,SOFT,6.0,1,Australian Grand Prix,FP1,2026
OCO,Haas F1 Team,28.0,,0 days 00:00:30.985000,0 days 00:00:22.877000,,5.0,SOFT,7.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,1.0,,,,,2.0,SOFT,1.0,1267,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,2.0,0 days 00:02:00.536000,0 days 00:00:47.839000,0 days 00:00:22.114000,0 days 00:00:50.583000,2.0,SOFT,2.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,3.0,0 days 00:01:26.804000,0 days 00:00:31.279000,0 days 00:00:18.609000,0 days 00:00:36.916000,2.0,SOFT,3.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,4.0,0 days 00:01:43.810000,0 days 00:00:34.485000,0 days 00:00:22.419000,0 days 00:00:46.906000,2.0,SOFT,4.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,5.0,0 days 00:01:24.823000,0 days 00:00:29.806000,0 days 00:00:18.327000,0 days 00:00:36.690000,2.0,SOFT,5.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,6.0,0 days 00:01:43.364000,0 days 00:00:36.115000,0 days 00:00:22.616000,0 days 00:00:44.633000,2.0,SOFT,6.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,7.0,0 days 00:01:23.667000,0 days 00:00:29.365000,0 days 00:00:18.482000,0 days 00:00:35.820000,2.0,SOFT,7.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,8.0,0 days 00:01:47.892000,0 days 00:00:34.573000,0 days 00:00:22.017000,0 days 00:00:51.302000,2.0,SOFT,8.0,1,Australian Grand Prix,FP1,2026
